"HF.4","substance abuse awareness (parents)"
"HF.6","special children: parenting"
"HF.7","carers / family care: general"
"HF.8","carers / family carers: specific conditions"
"HF.81","AIDS: family carers"
"HF.87","learning difficulties people: family carers"
"HF.88","terminally ill people: family carers"
"HG.","PEOPLE WITH DISABILITIES: SKILLS / FACILITIES"
"HG.1","vision impaired people: skills / facilities"
"HG.11","vision impaired people: special skills development"
"HG.13","vision impaired people: learning aids"
"HG.2","hearing impaired people: skills / facilities"
"HG.21","hearing impaired people: special skills development"
"HG.3","deaf-blind people: skills / facilities"
"HG.31","deaf-blind people: special skills development"
"HG.33","deaf-blind people: learning aids"
"HG.4","people with physical disabilities: skills / facilities"
"HG.41","people with physical disabilities: special skills development"
"HG.5","learning difficulties: skills / facilities"
"HH.","CRISIS / ILLNESS SELF HELP"
"HH.1","crisis self help"
"HH.2","victims self help"
"HH.3","addiction self help"
"HH.4","offenders self help"
"HH.5","food related disorders self help"
"HH.6","phobias self help"
"HH.7","illness self help"
"HH.8","mental illness self help"
"HJ.","PERSONAL HEALTH / FITNESS / APPEARANCE"
"HJ.1","personal health"
"HJ.11","personal hygiene"
"HJ.2","family health"
"HJ.3","women's health"
"HJ.31","menopause"
"HJ.4","men's health"
"HJ.5","personal fitness"
"HJ.51","callanetics (holistic fitness)"
"HJ.52","aerobics"
"HJ.53","Alexander technique"
"HJ.54","keep fit"
"HJ.55","eastern fitness methods"
"HJ.551","shintaido"
"HJ.552","tai chi"
"HJ.553","yoga (personal fitness)"
"HJ.56","exercise dancing"
"HJ.6","weight control / slimming"
"HJ.7","sauna treatment"
"HJ.9","personal appearance (self presentation)"
"HJ.91","style (self presentation)"
"HJ.92","dress (self presentation)"
"HJ.93","hair care (self presentation)"
"HJ.94","makeup (self presentation)"
"HK.","THERAPEUTIC PERSONAL CARE"
"HK.1","aromatherapy"
"HK.2","reflexology"
"HK.3","iridology"
"HK.4","massage techniques (personal health)"
"HK.41","Indian head massage"
"HK.5","shiatsu"
"HK.6","spiritual healing"
"HK.61","Reiki healing"
"HK.7","Chinese medicine"
"HL.","HAIR / PERSONAL CARE SERVICES"
"HL.1","beauty care / services"
"HL.11","facial care"
"HL.12","beauty therapy"
"HL.13","makeup"
"HL.131","film/TV makeup"
"HL.14","body art"
"HL.2","remedial camouflage"
"HL.3","epilation / electrolysis"
"HL.4","manicure"
"HL.5","pedicure"
"HL.6","salon work"
"HL.7","hairdressing services"
"HL.71","ethnic hairdressing"
"HL.72","women's hairdressing"
"HL.73","men's hairdressing"
"HL.75","wigmaking"
"HL.8","body piercing"
"HL.9","fashion consultancy"
"J","ARTS and CRAFTS"
"JA.","ART STUDIES"
"JA.1","art"
"JA.11","visual arts"
"JA.2","art and design"
"JA.22","design theory"
"JA.23","design history"
"JA.3","fine art"
"JA.32","art theory"
"JA.33","art history and criticism"
"JA.331","art history"
"JA.332","art criticism"
"JA.333","appreciation of art / specific artists"
"JA.3331","Da Vinci appreciation"
"JA.3332","Monet appreciation"
"JA.3333","Picasso appreciation"
"JA.34","art and society"
"JA.5","community arts"
"JA.7","art of specific cultures and periods"
"JA.72","Europe: art"
"JA.721","medieval art"
"JA.722","renaissance art"
"JA.723","baroque art"
"JA.724","classical art"
"JA.725","romantic art"
"JA.726","modern art"
"JA.727","neo-classicism"
"JA.728","impressionism"
"JA.73","Middle East: art"
"JA.74","Africa: art"
"JA.75","Americas: art"
"JA.76","Asian art"
"JA.77","Australasia: art"
"JA.8","craft appreciation"
"JA.81","craft history"
"JB.","ART TECHNIQUES / PRACTICAL ART"
"JB.2","painting / drawing (art)"
"JB.21","painting (art)"
"JB.212","oil painting"
"JB.213","watercolour painting"
"JB.214","chinese brush painting"
"JB.22","drawing (art)"
"JB.222","pastel drawing"
"JB.3","sculpture"
"JB.4","mural painting"
"JB.5","art: specific techniques"
"JB.51","abstract painting / drawing"
"JB.52","animal / wildlife painting / drawing"
"JB.53","botanical painting / drawing"
"JB.54","landscape painting / drawing"
"JB.55","life painting / drawing"
"JB.551","portraiture"
"JB.57","still life painting / drawing"
"JB.6","graphic arts"
"JB.61","cartoon drawing"
"JB.62","heraldry"
"JB.63","illustration"
"JB.631","scientific / technical illustration"
"JB.632","natural history illustration"
"JB.64","animation"
"JB.7","lettering"
"JB.71","calligraphy"
"JB.72","illumination (calligraphy)"
"JB.8","print making (art)"
"JB.81","screen printing (art)"
"JB.82","lithography (art)"
"JB.83","lino cutting (art)"
"JB.84","wood cut (art)"
"JB.9","signwork"
"JB.91","signwriting"
"JC.","DESIGN (NON-INDUSTRIAL)"
"JC.2","two dimensional design (2D design)"
"JC.3","graphic design"
"JC.4","three dimensional design (3D design)"
"JC.41","display design"
"JC.42","exhibition design"
"JC.43","spatial design"
"JC.6","pattern drafting"
"JC.7","design and technology"
"JC.8","interior design"
"JC.81","Feng Shui"
"JD.","MUSEUM / GALLERY / CONSERVATION SKILLS and STUDIES"
"JD.1","museum skills"
"JD.2","museum design / organisation"
"JD.4","conservation skills"
"JD.41","art conservation"
"JD.42","book / paper conservation"
"JD.421","book repair"
"JD.8","taxidermy"
"JD.9","museum studies / museology"
"JE.","COLLECTING / ANTIQUES"
"JE.1","antiques appreciation"
"JE.2","antiques: conservation"
"JE.3","antiques of specific kinds"
"JE.31","antique furniture"
"JE.33","antique collectables"
"JE.4","antiques of specific periods"
"JE.6","collecting"
"JF.","ARTS and CRAFTS: LEISURE/COMBINED"
"JF.1","crafts (specific occasions / seasons)"
"JF.11","Christmas crafts"
"JF.12","Easter crafts"
"JF.2","crafts of specific cultures"
"JF.3","toy making / repair"
"JF.31","doll making"
"JF.32","puppet making"
"JF.34","dolls house making / restoring"
"JF.4","model making: leisure / craft"
"JF.41","model railways"
"JF.42","robot making (leisure)"
"JG.","DECORATIVE CRAFTS"
"JG.2","flower crafts"
"JG.23","flower arranging"
"JG.3","party decorations"
"JG.4","candle making"
"JG.5","collage"
"JG.7","paper arts / crafts"
"JG.71","decoupage"
"JG.72","paper quilling"
"JG.73","giftwrap and boxes"
"JG.74","greetings card making"
"JG.75","origami"
"JG.78","papier maché"
"JG.79","hand paper making"
"JG.8","strawcraft / corn dollies"
"JH.","DECORATIVE METAL CRAFTS / JEWELLERY"
"JH.1","precious metal working"
"JH.11","goldsmithing"
"JH.12","silversmithing"
"JH.2","decorative / craft metal working"
"JH.21","wrought iron work (art / craft)"
"JH.3","enamelling (decorative)"
"JH.4","engraving (decorative)"
"JH.5","etching (decorative)"
"JH.6","jewellery making"
"JH.61","jewellery design"
"JH.62","gemology / lapidary (jewellery)"
"JK.","FASHION / TEXTILES / CLOTHING (CRAFT)"
"JK.1","fashion / textiles design"
"JK.11","textile design"
"JK.12","fashion design"
"JK.121","millinery design"
"JK.122","knitwear design"
"JK.123","footwear design"
"JK.124","leather goods design"
"JK.13","pattern cutting (clothes making)"
"JK.3","spinning (craft)"
"JK.4","weaving (craft)"
"JK.5","ribbon craft"
"JK.6","clothes making (craft)"
"JK.62","dressmaking (craft)"
"JK.63","tailoring (craft)"
"JK.64","traditional clothes making (craft)"
"JK.65","sewing machine use (craft)"
"JK.66","hand sewing"
"JK.7","knitting (craft)"
"JK.71","hand knitting"
"JK.72","machine knitting (craft)"
"JK.8","hat making / millinery (craft)"
"JK.9","fashion accessories making (craft)"
"JL.","FABRIC CRAFTS / SOFT FURNISHINGS"
"JL.1","lace crochet and related crafts"
"JL.11","tatting"
"JL.12","crochet"
"JL.13","lace making"
"JL.2","decorative needlework"
"JL.21","embroidery"
"JL.22","tapestry"
"JL.23","applique"
"JL.24","smocking"
"JL.25","canvas work"
"JL.3","patchwork / quilting"
"JL.31","patchwork"
"JL.32","quilting"
"JL.4","felt work"
"JL.5","fabric painting"
"JL.6","fabric dyeing (craft)"
"JL.61","batik"
"JL.7","soft furnishings (craft)"
"JL.71","soft furnishings design"
"JL.72","curtain making"
"JL.73","loose covers"
"JL.74","tassel making"
"JL.8","rug / carpet making (craft)"
"JL.9","leather / suede craft"
"JP.","WOOD CANE and FURNITURE CRAFTS"
"JP.2","ornamental woodwork crafts"
"JP.21","marquetry"
"JP.23","veneering"
"JP.24","wood carving"
"JP.3","wood traditional crafts"
"JP.4","furniture making / repair (craft)"
"JP.41","furniture design"
"JP.42","furniture restoration"
"JP.5","upholstery (craft)"
"JP.6","lampshade making"
"JP.7","picture framing"
"JP.8","basketry / canework"
"JR.","GLASS / CERAMICS / STONE CRAFTS"
"JR.1","ceramics arts / crafts"
"JR.11","ceramics design"
"JR.12","ceramics decoration"
"JR.13","china painting"
"JR.14","china repair"
"JR.2","glass arts and crafts"
"JR.21","decorative glass making"
"JR.22","glass decoration"
"JR.23","glass engraving / etching"
"JR.24","stained glass work"
"JR.25","glass painting"
"JR.4","stone / slate art / crafts"
"K","COMMUNICATION / MEDIA / PUBLISHING"
"KA.","COMMUNICATION / MEDIA"
"KA.1","communication studies"
"KA.11","mass communication"
"KA.12","communication processes"
"KA.13","communication design"
"KA.14","visual communication"
"KA.2","media studies"
"KA.21","news media studies"
"KA.22","broadcasting studies"
"KA.221","radio studies"
"KA.222","television studies"
"KA.3","film studies"
"KA.31","film history"
"KA.32","film studies specific directors"
"KA.4","multimedia (design)"
"KB.","COMMUNICATION SKILLS"
"KB.2","media communication skills"
"KB.21","media interviewee skills"
"KB.3","speaking skills"
"KB.31","public speaking"
"KB.32","oratory"
"KB.33","storytelling"
"KB.34","speech writing"
"KB.5","non verbal communication"
"KB.6","communication for and with people with disabilities"
"KB.61","vision impaired people: communication skills"
"KB.611","braille"
"KB.612","Moon (reading)"
"KB.62","hearing impaired people: communication skills"
"KB.621","sign language"
"KB.622","British Sign Language"
"KB.623","lip reading"
"KB.624","speech skills: profoundly deaf people"
"KB.625","Makaton"
"KB.63","deaf-blind people: communication skills"
"KC.","WRITING (AUTHORSHIP)"
"KC.2","technical authorship"
"KC.21","instructions writing"
"KC.22","manuals writing"
"KC.3","creative writing"
"KC.31","narrative prose writing"
"KC.311","short story writing"
"KC.312","novel writing"
"KC.313","biography writing"
"KC.314","diary writing"
"KC.32","play writing"
"KC.322","comedy writing"
"KC.323","screenplay writing"
"KC.325","script writing"
"KC.33","poetry writing"
"KC.34","writing for children"
"KC.35","writing for newspapers / magazines"
"KC.351","crossword / puzzle compilation"
"KC.36","writing for radio / television"
"KC.361","writing for radio"
"KC.362","writing for television"
"KC.4","non-fiction writing"
"KC.41","travel writing"
"KD.","JOURNALISM"
"KD.1","journalism (general)"
"KD.11","feature writing"
"KD.12","reporting (journalism)"
"KD.13","investigative journalism"
"KD.14","interviewing (journalism)"
"KD.2","news (current affairs) journalism"
"KD.3","journalism: specific subjects"
"KD.4","press journalism"
"KD.5","radio journalism"
"KD.6","television journalism"
"KD.7","photojournalism"
"KD.8","press release writing"
"KD.9","copywriting"
"KH.","PRINT and PUBLISHING"
"KH.1","publishing"
"KH.11","book publishing"
"KH.12","periodicals publishing"
"KH.13","community publishing"
"KH.15","electronic publishing"
"KH.152","online publishing"
"KH.16","music publishing"
"KH.2","publishing: editorial work"
"KH.21","editorial project management"
"KH.22","copy editing"
"KH.23","proof reading"
"KH.3","text formatting"
"KH.31","typesetting"
"KH.32","typography"
"KH.33","desktop publishing"
"KH.4","print administration"
"KH.41","print estimating"
"KH.42","print buying"
"KH.5","printing"
"KH.51","print technology"
"KH.512","print materials technology"
"KH.52","offset printing"
"KH.53","lithography (printing)"
"KH.55","screenprinting"
"KH.57","print finishing"
"KH.58","reprography / xerography"
"KH.6","print / publications design"
"KH.61","book design"
"KH.62","journal design"
"KH.63","newsletter design"
"KH.64","artwork: publications"
"KH.65","layout / paste-up work"
"KH.7","bookbinding"
"KH.71","book cover decoration"
"KH.8","stationery design / printing"
"KJ.","MOVING IMAGE / PHOTOGRAPHY / MEDIA PRODUCTION"
"KJ.1","photography"
"KJ.11","photographic techniques / types"
"KJ.111","documentary photography"
"KJ.112","medical photography"
"KJ.113","scientific / technical photography"
"KJ.114","portrait photography"
"KJ.115","landscape photography"
"KJ.116","still life photography"
"KJ.117","fashion photography"
"KJ.12","photographic processing"
"KJ.121","black and white photographic processing"
"KJ.122","colour photographic processing"
"KJ.123","digital processing"
"KJ.13","photographic science / technology"
"KJ.14","digital photography"
"KJ.2","film / video / television production"
"KJ.21","film / video production"
"KJ.22","film / video direction"
"KJ.23","film / video editing"
"KJ.24","film / video lighting"
"KJ.25","interactive video"
"KJ.26","television / radio programme production"
"KJ.261","television programme production"
"KJ.262","radio programme production"
"KJ.27","film photography"
"KJ.28","video photography"
"KJ.3","audio and visual media"
"KJ.31","audiovisual studies"
"KJ.311","audiovisual technology"
"KJ.33","sound recording"
"KJ.4","special effects (film/video)"
"L","PERFORMING ARTS"
"LA.","PERFORMING ARTS (GENERAL)"
"LA.1","artist / performer management / representation"
"LB.","DANCE"
"LB.2","classical dance"
"LB.22","ballet (Europe): classical dance"
"LB.23","Middle East: classical dance"
"LB.24","Africa: classical dance"
"LB.25","Americas: classical dance"
"LB.254","Latin America: classical dance"
"LB.26","Asia: classical dance"
"LB.27","Australasia / Austronesia: classical dance"
"LB.3","modern dance"
"LB.4","choreography"
"LB.41","dance notation"
"LB.5","movement studies (dance)"
"LB.6","folk / traditional dance"
"LB.61","English folk / traditional dance"
"LB.612","country dancing"
"LB.62","Europe: folk / traditional dance"
"LB.621","Flamenco"
"LB.63","Middle East: folk / traditional dance"
"LB.631","belly dancing"
"LB.64","Africa: folk / traditional dance"
"LB.65","Americas: folk / traditional dance"
"LB.654","Latin America: folk / traditional dance"
"LB.6541","Salsa"
"LB.6543","Tango"
"LB.66","Asia: folk / traditional dance"
"LB.662","India / Central Asia: folk / traditional dance"
"LB.663","Far East (East Asia): folk / traditional dance"
"LB.67","Australasia / Austronesia: folk / traditional dance"
"LB.7","free / expressive dancing"
"LB.8","popular dancing"
"LB.81","ballroom dancing"
"LB.82","old time dancing"
"LB.83","tap dancing"
"LB.84","sequence dancing"
"LB.85","disco dancing"
"LB.86","break dancing"
"LB.87","jazz dancing"
"LB.88","line dancing"
"LB.89","jive / rock dancing"
"LC.","THEATRE and DRAMATIC ARTS"
"LC.1","acting"
"LC.11","speech and drama"
"LC.2","amateur dramatics"
"LC.3","community theatre"
"LC.4","drama studies"
"LC.44","musical theatre"
"LC.6","voice studies (drama)"
"LC.7","theatre direction"
"LC.8","mime"
"LD.","VARIETY CIRCUS and MODELLING"
"LD.1","fashion modelling"
"LD.2","variety performance"
"LD.23","magic (variety performance)"
"LD.24","puppeteering"
"LD.4","circus / stunt performance"
"LE.","THEATRE PRODUCTION"
"LE.1","stage management"
"LE.2","theatre design"
"LE.21","set design (theatre)"
"LE.22","lighting (theatre)"
"LE.3","theatre electrics"
"LE.31","theatre lighting"
"LE.32","theatre sound"
"LE.5","theatrical costume"
"LE.51","wardrobe work (theatre)"
"LE.52","theatrical makeup/haircraft"
"LE.6","properties (theatre)"
"LF.","MUSIC STUDIES"
"LF.2","musicology"
"LF.21","ethnomusicology"
"LF.3","music history"
"LF.4","music theory"
"LF.5","music composition / arrangement"
"LF.51","music composition"
"LF.52","music arrangement"
"LF.53","music transcription"
"LF.54","orchestration"
"LF.55","song / lyric writing"
"LF.6","music score preparation"
"LF.7","music appreciation"
"LF.71","score reading (musical appreciation)"
"LF.72","music appreciation specific composers"
"LG.","MUSIC OF SPECIFIC KINDS / CULTURES"
"LG.2","Europe: music"
"LG.22","European style 'classical' music"
"LG.23","Europe: 'classical' music of specific periods"
"LG.24","Europe: 'classical' music of specific countries"
"LG.25","opera (European style)"
"LG.26","religious music"
"LG.27","Europe: folk / traditional music"
"LG.3","Middle East: music"
"LG.4","Africa: music"
"LG.5","Americas: music"
"LG.52","North America: music"
"LG.54","Latin America: music"
"LG.6","Asia: music"
"LG.62","India / Central Asia: music"
"LG.7","Australasia / Austronesia: music"
"LG.8","popular music"
"LG.82","rock music"
"LG.83","jazz / blues"
"LG.86","folk music (popular)"
"LG.87","film music"
"LH.","MUSIC PERFORMANCE / PLAYING"
"LH.1","music performance (group)"
"LH.11","ensemble playing"
"LH.12","orchestral playing"
"LH.13","band musicianship"
"LH.2","conducting (music)"
"LH.3","singing"
"LH.31","singing (choral)"
"LH.32","singing (solo)"
"LH.33","voice studies (singing)"
"LH.4","keyboard instrument playing"
"LH.41","piano playing"
"LH.42","organ playing"
"LH.5","stringed instrument playing"
"LH.51","violin / viola playing"
"LH.52","cello playing"
"LH.53","double bass playing"
"LH.54","guitar playing"
"LH.541","classical guitar playing"
"LH.543","rock / pop guitar playing"
"LH.55","harp playing"
"LH.6","wind instrument playing"
"LH.61","brass instrument playing"
"LH.611","cornet playing"
"LH.612","saxophone playing"
"LH.613","trombone playing"
"LH.614","trumpet playing"
"LH.62","woodwind instrument playing"
"LH.621","bassoon playing"
"LH.622","clarinet playing"
"LH.623","flute playing"
"LH.624","oboe playing"
"LH.625","piccolo playing"
"LH.63","bagpipe playing"
"LH.7","percussion instrument playing"
"LH.71","drumming"
"LH.711","steel band drumming"
"LH.73","bell ringing (handbells)"
"LH.74","bell ringing (tower)"
"LH.8","electronic music"
"LJ.","MUSICAL INSTRUMENT MAKING / REPAIR"
"LJ.1","musical instrument making"
"LJ.11","stringed instrument making"
"LJ.12","brass instrument making"
"LJ.13","woodwind instrument making"
"LJ.14","percussion instrument making"
"LJ.7","musical instrument repairing"
"LJ.8","piano tuning"
"LK.","MUSIC TECHNOLOGY / PRODUCTION"
"LK.1","sound engineering"
"LK.2","Midi programming"
"LK.21","Cubase"
"LK.23","synthesiser programming / sampling"
"LK.3","music business"
"LK.31","music production"
"LK.32","music management"
"LK.4","DJ work"
"M","SPORTS GAMES and RECREATION"
"MA.","SPORTS STUDIES / COMBINED SPORTS"
"MA.1","sports studies"
"MA.11","sports / movement science"
"MA.2","physical education"
"MA.3","combined sports"
"MA.4","sports coaching"
"MA.42","swimming / water sports coaching"
"MA.43","athletics / gymnastics / combat sports coaching"
"MA.46","football and team games coaching"
"MA.47","tennis and related games coaching"
"MA.5","community sports"
"MA.6","sports organisation"
"MA.62","sports leadership"
"MA.63","sports refereeing / umpiring"
"MA.7","sports organisation for people with disabilities"
"MA.8","outdoor pursuits organisation"
"MB.","AIR SPORTS"
"MB.1","flying (leisure)"
"MB.11","aircraft flying (leisure)"
"MB.13","gliding"
"MB.2","ballooning"
"MB.3","parachuting"
"MB.4","hang gliding"
"MB.6","paragliding"
"MC.","WATER SPORTS"
"MC.1","diving (sub-aqua)"
"MC.2","swimming"
"MC.21","swimming (learners)"
"MC.22","swimming (advanced)"
"MC.23","water polo"
"MC.24","life saving (swimming)"
"MC.26","diving (board)"
"MC.4","surfing"
"MC.5","waterskiing"
"MC.6","fresh water leisure craft"
"MC.61","canoeing"
"MC.63","rowing"
"MC.7","sea leisure craft / sailing"
"MC.71","sailing"
"MC.711","dinghy sailing"
"MC.712","coastal sailing"
"MC.713","ocean sailing"
"MC.715","wind surfing"
"MC.716","yachting (leisure)"
"MC.72","motor craft (sea) leisure"
"MC.721","cruising"
"MC.722","powerboat racing"
"MC.723","jet skiing"
"MC.73","seamanship (leisure)"
"MC.731","skippering (leisure)"
"MC.732","navigation: marine (leisure)"
"MD.","ATHLETICS GYMNASTICS and COMBAT SPORTS"
"MD.1","athletics"
"MD.3","running"
"MD.4","gymnastics"
"MD.41","trampolining"
"MD.5","weightlifting (sport)"
"MD.6","combat / martial arts"
"MD.61","boxing"
"MD.62","wrestling"
"MD.63","aikido"
"MD.64","judo"
"MD.65","ju jitsu"
"MD.66","karate"
"MD.67","silat"
"MD.69","tae kwon do"
"MD.7","fencing (sport)"
"MD.8","speed walking (sport)"
"MD.9","sports fitness / body training"
"MD.91","weight training"
"MD.92","circuit training"
"MD.93","multi gym training"
"MD.94","exercise machine use"
"MD.96","sports massage"
"ME.","WHEELED SPORTS"
"ME.1","roller skating"
"ME.2","skateboarding"
"ME.3","motor car sports"
"ME.33","motor racing"
"ME.4","motorcycle sports"
"ME.5","bicycle sports"
"ME.6","karting"
"MF.","WINTER SPORTS"
"MF.1","ice skating"
"MF.2","skiing"
"MF.3","sleighing / tobogganing"
"MG.","BALL and RELATED GAMES"
"MG.1","football"
"MG.11","association (soccer) football"
"MG.12","rugby football"
"MG.2","hockey and related games"
"MG.3","hand ball games"
"MG.31","basketball"
"MG.33","netball"
"MG.34","volleyball"
"MG.4","batting games"
"MG.5","bowling games"
"MG.51","ten pin bowling"
"MG.52","bowls"
"MG.6","golf"
"MG.7","croquet"
"MG.8","racquet sports"
"MG.81","tennis"
"MG.82","badminton"
"MG.83","squash"
"MH.","COUNTRY / ANIMAL SPORTS"
"MH.1","walking / running (countryside)"
"MH.11","walking"
"MH.13","hill walking"
"MH.14","orienteering"
"MH.2","climbing"
"MH.21","mountaineering"
"MH.23","caving"
"MH.24","abseiling"
"MH.25","rock climbing"
"MH.3","camping / caravanning"
"MH.4","fishing (sport)"
"MH.5","horse riding / horse sports"
"MH.52","horse / pony riding"
"MH.521","dressage"
"MH.522","show jumping"
"MH.53","horse racing"
"MH.54","mounted games"
"MH.56","driving (horses)"
"MH.6","archery / shooting"
"MH.61","archery"
"MH.62","shooting"
"MH.621","clay pigeon shooting"
"MH.622","rifle shooting"
"MH.7","war games"
"MH.8","animal sports"
"MH.81","falconry"
"MJ.","INDOOR GAMES"
"MJ.1","table games"
"MJ.11","table tennis"
"MJ.13","snooker"
"MJ.2","darts"
"MJ.3","card games"
"MJ.31","bridge (game)"
"MJ.4","board games"
"MJ.41","chess"
"MJ.43","scrabble"
"MJ.5","computer games"
"MJ.6","mahjong"
"N","CATERING / FOOD / LEISURE SERVICES / TOURISM"
"NA.","HOSPITALITY / CATERING"
"NA.1","hospitality / catering (general)"
"NA.11","catering studies"
"NA.12","hotel studies"
"NA.13","catering assistants"
"NA.3","catering technology"
"NA.4","hotel / catering management (general)"
"NA.42","hotel / catering finance"
"NA.43","catering production management"
"NA.45","hotel / catering customer relations"
"NA.5","catering as small business"
"NA.6","restaurant management"
"NA.7","hospitality management"
"NA.71","hotel management"
"NA.72","guesthouse management"
"NA.74","holiday / service flats management"
"NA.75","holiday camp management"
"NA.8","institutional management (hotel / catering)"
"NA.9","licensed premises management"
"NA.91","bar stock control"
"NA.92","club management"
"NA.93","licensing laws"
"NA.94","pub management"
"NB.","FOOD / DRINK SERVICES"
"NB.1","food service"
"NB.11","waiting at table"
"NB.12","maitre d'hotel work"
"NB.13","counter service (catering)"
"NB.14","table clearing (catering)"
"NB.15","kitchen porters / washers-up"
"NB.2","drinks service"
"NB.21","bar service"
"NB.23","cellar work (catering)"
"NC.","CATERING OPERATIONS"
"NC.2","restaurant / hotel catering"
"NC.21","hotel catering"
"NC.22","restaurant catering"
"NC.23","banqueting"
"NC.4","industrial catering"
"NC.42","hospital catering"
"NC.5","contract catering"
"NC.6","schools / colleges catering"
"NC.7","transport catering"
"NC.8","fast food catering"
"NC.81","fish and chip shops"
"ND.","HOSPITALITY OPERATIONS"
"ND.1","accommodation services (hotel)"
"ND.2","conferencing (hotel)"
"ND.3","front of house (hotel)"
"ND.31","hotel reception"
"ND.32","portering / concierge (hotel)"
"ND.4","domestic services / housekeeping"
"NE.","BAKING / DAIRY / FOOD and DRINK PROCESSING"
"NE.1","food preparation (general)"
"NE.11","food preservation (domestic / small scale)"
"NE.2","baking / confectionery"
"NE.21","bakery (non-industrial)"
"NE.22","cake making / decorating"
"NE.221","cake making"
"NE.222","cake decoration"
"NE.23","pastry craft"
"NE.24","chocolate craft"
"NE.25","sugar confectionery craft"
"NE.3","dairy foods (small scale)"
"NE.4","meat / fish processing (craft / small scale)"
"NE.5","fruit / vegetable processing (small scale)"
"NE.6","brewing / winemaking (non-industrial)"
"NE.7","wine / food appreciation"
"NE.71","wine tasting/appreciation"
"NF.","COOKERY"
"NF.1","cookery: professional"
"NF.11","hotel / restaurant cooking"
"NF.13","chef studies"
"NF.14","larder cookery"
"NF.2","cookery: specialisations"
"NF.21","vegetarian / vegan cookery"
"NF.22","cookery of specific cultures"
"NF.23","cookery of specific foods"
"NF.24","diet cookery"
"NF.25","party foods"
"NF.3","health foods / wholefoods cookery"
"NF.32","wholefoods cookery"
"NF.4","cookery: domestic"
"NF.5","cookery: classical / modern"
"NF.6","cookery: specific appliances / methods"
"NF.7","cookery: local traditional"
"NF.8","food decoration"
"NG.","HOME ECONOMICS"
"NH.","FOOD SCIENCE / TECHNOLOGY"
"NH.1","food science"
"NH.2","nutrition / dietetics"
"NH.21","dietetics"
"NH.22","nutrition"
"NH.3","food hygiene"
"NH.4","food analysis"
"NH.5","food inspection"
"NH.6","food technology"
"NH.62","food biotechnology"
"NH.63","food chemistry"
"NH.64","food microbiology"
"NK.","TOURISM / TRAVEL"
"NK.1","tourism"
"NK.13","tourist guiding"
"NK.14","tourism development / promotion"
"NK.15","tourist information"
"NK.16","tour organisation (domestic)"
"NK.17","ticket agency management"
"NK.18","tourism management"
"NK.2","travel"
"NK.21","travel studies"
"NK.22","business travel"
"NK.23","personal travel"
"NK.24","tour operation (abroad)"
"NK.25","travel agency work"
"NK.26","fares and ticketing (travel)"
"NK.27","travel courier / resort representative"
"NL.","LEISURE / SPORTS FACILITIES WORK"
"NL.1","leisure studies"
"NL.2","leisure / recreation management"
"NL.3","leisure facilities work"
"NL.4","sports facilities work"
"NL.5","zoos / safari parks work"
"NM.","COUNTRY LEISURE FACILITIES WORK"
"NM.1","fishing facilities work"
"NM.2","hunting / shooting facilities work"
"NM.3","horse / pony riding facilities work"
"NM.4","nature trails work"
"NM.5","marine leisure facilities work"
"NM.6","inland waterway leisure facilities work"
"NM.7","camping / caravan site work"
"NM.8","golf course management"
"NN.","ARTS / CULTURE / HERITAGE ADMINISTRATION"
"NN.1","arts / culture administration"
"NN.2","art galleries administration"
"NN.4","arts centre administration"
"NN.5","concert halls administration"
"NN.6","museums administration"
"NN.7","theatre / cinema business administration"
"NN.8","heritage administration/management"
"NN.9","festivals administration"
"NUL","Null value"
"P","HEALTH CARE / MEDICINE / HEALTH and SAFETY"
"PA.","HEALTH CARE MANAGEMENT / HEALTH STUDIES"
"PA.1","health studies"
"PA.2","health service administration / management"
"PA.21","health service policy / planning"
"PA.23","community health care administration"
"PA.3","health practice administration"
"PA.4","health care resources / financial administration"
"PA.5","health unit quality control and administration"
"PA.51","health unit administration"
"PA.53","health care quality control"
"PA.531","health care performance assessment"
"PA.55","health care staff administration / training"
"PA.56","clinical services administration"
"PA.562","nursing services administration"
"PA.6","medical support services"
"PA.61","medical support services administration"
"PA.62","medical reception"
"PA.63","medical records"
"PA.7","primary health care"
"PA.8","health legal / ethical issues"
"PA.81","health legal issues"
"PA.83","medical ethics"
"PA.9","health promotion"
"PA.91","health education"
"PA.911","medical terminology"
"PA.92","public health information"
"PA.93","health hazards: awareness"
"PA.931","drugs / alcohol: awareness"
"PA.932","AIDS/HIV: awareness"
"PA.933","substance abuse: awareness"
"PA.934","infection control: awareness"
"PB.","MEDICAL SCIENCES"
"PB.2","surgery"
"PB.22","accident and emergency surgery"
"PB.23","orthopedics"
"PB.3","medicine (general)"
"PB.31","general medical practice"
"PB.32","community medicine"
"PB.33","preventive medicine"
"PB.4","medical specialisations: A-E"
"PB.41","aerospace medical studies"
"PB.42","anesthesiology"
"PB.44","cardiovascular medical studies"
"PB.441","cardiology"
"PB.45","dermatology"
"PB.46","ear nose and throat medical studies"
"PB.461","audiology"
"PB.47","endocrinology (medicine)"
"PB.48","epidemiology"
"PB.481","medical statistics"
"PB.5","medical specialisations: F-O"
"PB.51","forensic medical studies"
"PB.52","gastroenterology"
"PB.53","geriatric medical studies"
"PB.54","gynecology"
"PB.55","haematology"
"PB.56","neurology"
"PB.57","obstetrics"
"PB.58","oncology"
"PB.59","ophthalmology"
